timestamp,frame,object_id,centroid_x,centroid_y,bbox_x,bbox_y,bbox_w,bbox_h
37.22,1119,21,989,605,922,574,135,63
37.22,1119,22,912,511,922,422,21,47
37.22,1119,23,1065,471,1051,448,29,46
37.22,1119,24,991,474,941,416,101,117
37.22,1119,25,932,445,922,422,21,47
37.22,1119,26,1089,593,922,574,135,63
37.25,1120,13,996,547,927,524,138,46
37.25,1120,17,834,492,923,419,21,47
37.25,1120,18,754,504,923,419,21,47
37.25,1120,19,909,576,922,570,136,64
37.25,1120,20,906,629,922,570,136,64
37.25,1120,21,990,602,922,570,136,64
37.25,1120,22,912,511,923,419,21,47
37.25,1120,23,1065,469,1051,446,28,46
37.25,1120,24,992,471,941,414,102,115
37.25,1120,25,933,442,923,419,21,47
37.25,1120,26,1089,593,922,570,136,64
37.28,1121,13,997,544,929,522,136,44
37.28,1121,17,834,492,924,416,22,48
37.28,1121,18,754,504,924,416,22,48
37.28,1121,19,909,576,924,567,136,63
37.28,1121,20,906,629,924,567,136,63
37.28,1121,21,992,598,924,567,136,63
37.28,1121,22,912,511,924,416,22,48
37.28,1121,23,1066,467,1052,445,28,44
37.28,1121,24,993,469,942,412,102,115
37.28,1121,25,935,440,924,416,22,48
37.28,1121,26,1089,593,924,567,136,63
37.31,1122,13,997,545,929,523,136,44
37.31,1122,17,834,492,925,416,21,48
37.31,1122,18,754,504,925,416,21,48
37.31,1122,19,909,576,925,568,135,62
37.31,1122,20,906,629,925,568,135,62
37.31,1122,21,992,599,925,568,135,62
37.31,1122,22,912,511,925,416,21,48
37.31,1122,23,1066,467,1052,445,28,45
37.31,1122,24,993,469,942,412,103,115
37.31,1122,25,935,440,925,416,21,48
37.31,1122,26,1089,593,925,568,135,62
37.34,1123,13,1005,570,927,517,156,106
37.34,1123,17,834,492,956,408,91,114
37.34,1123,18,754,504,956,408,91,114
37.34,1123,19,909,576,927,517,156,106
37.34,1123,20,906,629,927,517,156,106
37.34,1123,21,992,599,927,517,156,106
37.34,1123,22,912,511,956,408,91,114
37.34,1123,23,1068,463,1055,441,27,44
37.34,1123,24,1001,465,956,408,91,114
37.34,1123,25,935,440,956,408,91,114
37.34,1123,26,1089,593,927,517,156,106
37.37,1124,13,1005,570,929,559,154,63
37.37,1124,17,834,492,929,415,19,51
37.37,1124,18,754,504,929,415,19,51
37.37,1124,19,909,576,932,523,137,39
37.37,1124,20,906,629,929,559,154,63
37.37,1124,21,1006,590,929,559,154,63
37.37,1124,22,987,502,935,482,104,40
37.37,1124,23,1070,462,1057,440,26,44
37.37,1124,24,1004,447,959,408,90,78
37.37,1124,25,938,440,929,415,19,51
37.37,1124,26,1089,593,929,559,154,63
37.37,1124,27,1000,542,932,523,137,39
37.40,1125,13,1005,570,929,559,154,63
37.40,1125,17,834,492,929,415,19,51
37.40,1125,18,754,504,929,415,19,51
37.40,1125,19,909,576,932,523,137,38
37.40,1125,20,906,629,929,559,154,63
37.40,1125,21,1006,590,929,559,154,63
37.40,1125,22,987,502,935,482,104,40
37.40,1125,23,1070,462,1057,440,26,44
37.40,1125,24,1004,447,959,408,90,78
37.40,1125,25,938,440,929,415,19,51
37.40,1125,26,1089,593,929,559,154,63
37.40,1125,27,1000,542,932,523,137,38
37.43,1126,13,1005,570,935,563,151,61
37.43,1126,17,834,492,938,521,103,45
37.43,1126,18,754,504,938,521,103,45
37.43,1126,19,909,576,938,521,103,45
37.43,1126,20,906,629,935,563,151,61
37.43,1126,21,1010,593,935,563,151,61
37.43,1126,22,987,502,955,412,97,113
37.43,1126,23,1074,465,1061,444,26,42
37.43,1126,24,1003,468,955,412,97,113
37.43,1126,25,938,440,955,412,97,113
37.43,1126,26,1089,593,935,563,151,61
37.43,1126,27,989,543,938,521,103,45
37.47,1127,13,1005,570,938,535,148,93
37.47,1127,17,834,492,934,421,20,54
37.47,1127,18,754,504,934,421,20,54
37.47,1127,19,909,576,940,524,105,44
37.47,1127,20,906,629,938,535,148,93
37.47,1127,21,1012,581,938,535,148,93
37.47,1127,22,987,502,963,415,92,113
37.47,1127,23,1077,468,1065,447,25,42
37.47,1127,24,1009,471,963,415,92,113
37.47,1127,25,944,448,934,421,20,54
37.47,1127,26,1089,593,938,535,148,93
37.47,1127,27,992,546,940,524,105,44
37.50,1128,13,1005,570,938,534,148,94
37.50,1128,17,834,492,934,422,19,53
37.50,1128,18,754,504,934,422,19,53
37.50,1128,19,909,576,940,523,104,46
37.50,1128,20,906,629,938,534,148,94
37.50,1128,21,1012,581,938,534,148,94
37.50,1128,22,987,502,961,415,94,113
37.50,1128,23,1076,468,1064,448,25,41
37.50,1128,24,1008,471,961,415,94,113
37.50,1128,25,943,448,934,422,19,53
37.50,1128,26,1089,593,938,534,148,94
37.50,1128,27,992,546,940,523,104,46
37.53,1129,13,1005,570,945,577,147,57
37.53,1129,19,909,576,945,577,147,57
37.53,1129,20,906,629,945,577,147,57
37.53,1129,21,1018,605,945,577,147,57
37.53,1129,22,1007,520,974,506,66,29
37.53,1129,23,1076,468,971,424,91,81
37.53,1129,24,1016,464,971,424,91,81
37.53,1129,25,951,454,941,430,21,48
37.53,1129,26,1089,593,945,577,147,57
37.53,1129,27,992,546,974,506,66,29
37.56,1130,13,1005,570,948,584,148,53
37.56,1130,19,909,576,981,509,63,30
37.56,1130,20,906,629,948,584,148,53
37.56,1130,21,1022,610,948,584,148,53
37.56,1130,22,1012,524,981,509,63,30
37.56,1130,23,1076,468,976,428,90,82
37.56,1130,24,1021,469,976,428,90,82
37.56,1130,25,955,459,945,433,21,53
37.56,1130,26,1089,593,948,584,148,53
37.56,1130,27,992,546,981,509,63,30
37.59,1131,13,1005,570,948,584,148,53
37.59,1131,19,909,576,981,509,63,30
37.59,1131,20,906,629,948,584,148,53
37.59,1131,21,1022,610,948,584,148,53
37.59,1131,22,1012,524,981,509,63,30
37.59,1131,23,1076,468,976,428,90,82
37.59,1131,24,1021,469,976,428,90,82
37.59,1131,25,955,459,945,433,21,53
37.59,1131,26,1089,593,948,584,148,53
37.59,1131,27,992,546,981,509,63,30
37.62,1132,13,1005,570,954,586,63,54
37.62,1132,19,909,576,954,586,63,54
37.62,1132,20,906,629,954,586,63,54
37.62,1132,21,985,613,954,586,63,54
37.62,1132,22,1023,525,991,512,65,27
37.62,1132,23,1076,468,986,430,89,65
37.62,1132,24,1030,462,986,430,89,65
37.62,1132,25,966,464,957,435,19,59
37.62,1132,26,1072,610,1042,586,60,48
37.62,1132,27,992,546,991,512,65,27
37.65,1133,13,1005,570,958,587,57,52
37.65,1133,19,909,576,958,587,57,52
37.65,1133,20,906,629,958,587,57,52
37.65,1133,21,986,613,958,587,57,52
37.65,1133,22,1026,522,997,509,59,27
37.65,1133,23,1076,468,988,428,91,67
37.65,1133,24,1033,461,988,428,91,67
37.65,1133,25,969,459,960,433,19,52
37.65,1133,26,1067,611,1032,585,70,52
37.65,1133,27,992,546,997,509,59,27
37.68,1134,13,1005,570,961,591,32,42
37.68,1134,19,909,576,961,591,32,42
37.68,1134,20,906,629,961,591,32,42
37.68,1134,21,977,612,961,591,32,42
37.68,1134,22,1030,519,999,503,62,32
37.68,1134,23,1076,468,994,425,88,64
37.68,1134,24,1038,457,994,425,88,64
37.68,1134,25,973,455,964,432,18,47
37.69,1134,26,1069,608,1031,581,77,55
37.69,1134,27,992,546,999,503,62,32
37.72,1135,13,1005,570,967,547,58,23
37.72,1135,19,909,576,963,585,32,46
37.72,1135,20,906,629,963,585,32,46
37.72,1135,21,979,608,963,585,32,46
37.72,1135,22,1034,517,1003,502,62,30
37.72,1135,23,1076,468,998,422,87,64
37.72,1135,24,1041,454,998,422,87,64
37.72,1135,25,973,455,998,422,87,64
37.72,1135,26,1083,605,1054,576,58,58
37.72,1135,27,996,558,967,547,58,23
37.75,1136,13,1005,570,965,583,33,45
37.75,1136,19,909,576,965,583,33,45
37.75,1136,20,906,629,965,583,33,45
37.75,1136,21,981,605,965,583,33,45
37.75,1136,22,1038,515,1008,501,61,29
37.75,1136,23,1076,468,1002,420,86,62
37.75,1136,24,1045,451,1002,420,86,62
37.75,1136,25,973,455,1002,420,86,62
37.75,1136,26,1086,602,1056,573,60,58
37.75,1136,27,996,558,965,583,33,45
37.78,1137,13,1005,570,965,583,33,44
37.78,1137,19,909,576,965,583,33,44
37.78,1137,20,906,629,965,583,33,44
37.78,1137,21,981,605,965,583,33,44
37.78,1137,22,1039,516,1010,502,59,28
37.78,1137,23,1076,468,1001,420,87,62
37.78,1137,24,1044,451,1001,420,87,62
37.78,1137,25,973,455,1001,420,87,62
37.78,1137,26,1085,603,1056,576,59,55
37.78,1137,27,996,558,965,583,33,44
37.81,1138,13,1005,570,965,574,44,46
37.81,1138,19,909,576,965,574,44,46
37.81,1138,20,906,629,965,574,44,46
37.81,1138,21,987,597,965,574,44,46
37.81,1138,22,1042,510,1012,497,61,26
37.81,1138,23,1076,468,1006,414,86,63
37.81,1138,24,1049,445,1006,414,86,63
37.81,1138,25,973,455,1006,414,86,63
37.81,1138,26,1089,597,1057,569,64,57
37.81,1138,27,996,558,965,574,44,46
37.84,1139,13,1005,570,966,573,43,45
37.84,1139,19,909,576,966,573,43,45
37.84,1139,20,906,629,966,573,43,45
37.84,1139,21,987,595,966,573,43,45
37.84,1139,22,1043,508,1013,495,60,27
37.84,1139,23,1076,468,1007,414,86,61
37.84,1139,24,1050,444,1007,414,86,61
37.84,1139,25,983,442,975,419,17,47
37.84,1139,26,1090,596,1058,567,65,58
37.84,1139,27,996,558,966,573,43,45
37.87,1140,13,1005,570,966,573,43,45
37.87,1140,19,909,576,966,573,43,45
37.87,1140,20,906,629,966,573,43,45
37.87,1140,21,987,595,966,573,43,45
37.87,1140,22,1043,508,1013,495,60,27
37.87,1140,23,1076,468,1007,414,86,61
37.87,1140,24,1050,444,1007,414,86,61
37.87,1140,25,983,442,975,419,17,47
37.87,1140,26,1090,596,1058,567,65,58
37.87,1140,27,996,558,966,573,43,45
37.90,1141,13,1005,570,964,571,44,31
37.90,1141,19,909,576,964,571,44,31
37.90,1141,20,906,629,964,571,44,31
37.90,1141,21,986,586,964,571,44,31
37.90,1141,22,1043,505,1013,490,60,30
37.90,1141,23,1076,468,1008,411,86,64
37.90,1141,24,1051,443,1008,411,86,64
37.90,1141,25,984,447,976,417,17,60
37.90,1141,26,1091,593,1057,563,69,60
37.90,1141,27,996,558,964,571,44,31
37.93,1142,13,1005,570,966,568,40,37
37.93,1142,19,909,576,966,568,40,37
37.93,1142,20,906,629,966,568,40,37
37.94,1142,21,986,586,966,568,40,37
37.94,1142,22,1044,505,1015,491,59,29
37.94,1142,23,1076,468,1009,411,85,64
37.94,1142,24,1051,443,1009,411,85,64
37.94,1142,25,984,447,976,417,17,60
37.94,1142,26,1076,594,1048,566,56,57
37.94,1142,27,996,558,966,568,40,37
37.97,1143,13,1005,570,966,568,39,38
37.97,1143,19,909,576,966,568,39,38
37.97,1143,20,906,629,966,568,39,38
37.97,1143,21,985,587,966,568,39,38
37.97,1143,22,1045,505,1015,491,60,29
37.97,1143,23,1076,468,1008,411,86,64
37.97,1143,24,1051,443,1008,411,86,64
37.97,1143,25,984,447,976,417,17,60
37.97,1143,26,1076,594,1048,566,56,57
37.97,1143,27,996,558,966,568,39,38
38.00,1144,13,1005,570,1044,566,60,57
38.00,1144,19,909,576,975,420,17,57
38.00,1144,20,906,629,1044,566,60,57
38.00,1144,21,985,587,1044,566,60,57
38.00,1144,22,1045,507,1018,495,55,25
38.00,1144,23,1076,468,1007,411,86,61
38.00,1144,24,1050,441,1007,411,86,61
38.00,1144,25,983,448,975,420,17,57
38.00,1144,26,1074,594,1044,566,60,57
38.00,1144,27,996,558,1018,495,55,25
38.03,1145,13,1005,570,1042,568,63,56
38.03,1145,19,909,576,1015,495,59,25
38.03,1145,20,906,629,1042,568,63,56
38.03,1145,21,985,587,1042,568,63,56
38.03,1145,22,1044,507,1015,495,59,25
38.03,1145,23,1076,468,1005,412,87,61
38.03,1145,24,1048,442,1005,412,87,61
38.03,1145,25,983,448,1005,412,87,61
38.03,1145,26,1073,596,1042,568,63,56
38.03,1145,27,996,558,1015,495,59,25
38.03,1145,28,1089,547,1068,532,43,31
38.06,1146,13,1005,570,1042,568,63,57
38.06,1146,19,909,576,1015,495,59,25
38.06,1146,20,906,629,1042,568,63,57
38.06,1146,21,985,587,1042,568,63,57
38.06,1146,22,1044,507,1015,495,59,25
38.06,1146,23,1076,468,1005,412,87,61
38.06,1146,24,1048,442,1005,412,87,61
38.06,1146,25,983,448,1005,412,87,61
38.06,1146,26,1073,596,1042,568,63,57
38.06,1146,27,996,558,1015,495,59,25
38.06,1146,28,1089,547,1068,532,43,31
38.09,1147,13,1005,570,1005,572,98,58
38.09,1147,19,909,576,1005,572,98,58
38.09,1147,20,906,629,1005,572,98,58
38.09,1147,21,985,587,1005,572,98,58
38.09,1147,22,1048,507,1013,490,71,35
38.09,1147,23,1076,468,1003,417,87,60
38.09,1147,24,1046,447,1003,417,87,60
38.09,1147,25,983,448,1003,417,87,60
38.09,1147,26,1054,601,1005,572,98,58
38.09,1147,27,996,558,1005,572,98,58
38.09,1147,28,1080,549,1048,535,65,29
38.12,1148,13,1005,570,1025,577,76,56
38.12,1148,21,985,587,1025,577,76,56
38.12,1148,22,1049,511,1018,494,63,34
38.12,1148,23,1076,468,1002,420,87,60
38.12,1148,24,1045,450,1002,420,87,60
38.12,1148,25,983,448,1002,420,87,60
38.12,1148,26,1063,605,1025,577,76,56
38.12,1148,27,996,558,1018,494,63,34
38.12,1148,28,1071,553,1033,539,77,29
38.15,1149,13,1005,570,1033,542,75,29
38.15,1149,21,985,587,1027,582,74,52
38.15,1149,22,1048,515,1019,499,58,32
38.15,1149,23,1076,468,1000,423,87,62
38.15,1149,24,1043,454,1000,423,87,62
38.15,1149,25,983,448,1000,423,87,62
38.15,1149,26,1064,608,1027,582,74,52
38.15,1149,27,996,558,1019,499,58,32
38.15,1149,28,1070,556,1033,542,75,29
38.18,1150,13,1005,570,1034,547,73,27
38.18,1150,21,985,587,1038,584,61,53
38.18,1150,22,1048,516,1020,502,56,29
38.18,1150,23,1076,468,999,426,86,62
38.18,1150,24,1042,457,999,426,86,62
38.18,1150,25,983,448,999,426,86,62
38.18,1150,26,1068,610,1038,584,61,53
38.18,1150,27,996,558,1020,502,56,29
38.18,1150,28,1070,560,1034,547,73,27
38.22,1151,13,1005,570,1037,548,67,28
38.22,1151,21,985,587,1040,586,58,52
38.22,1151,22,1050,519,1027,503,46,32
38.22,1151,23,1076,468,998,428,86,59
38.22,1151,24,1041,457,998,428,86,59
38.22,1151,25,983,448,998,428,86,59
38.22,1151,26,1069,612,1040,586,58,52
38.22,1151,27,996,558,1027,503,46,32
38.22,1151,28,1070,562,1037,548,67,28
38.25,1152,13,1005,570,1037,548,67,28
38.25,1152,21,985,587,1040,586,58,52
38.25,1152,22,1050,519,1027,503,46,32
38.25,1152,23,1076,468,998,428,86,59
38.25,1152,24,1041,457,998,428,86,59
38.25,1152,25,983,448,998,428,86,59
38.25,1152,26,1069,612,1040,586,58,52
38.25,1152,27,996,558,1027,503,46,32
38.25,1152,28,1070,562,1037,548,67,28
38.28,1153,13,1005,570,1013,549,86,28
38.28,1153,21,985,587,1013,549,86,28
38.28,1153,22,1047,519,1028,507,39,24
38.28,1153,23,1076,468,998,426,86,59
38.28,1153,24,1041,455,998,426,86,59
38.28,1153,25,983,448,998,426,86,59
38.28,1153,26,1067,613,1039,588,56,50
38.28,1153,27,996,558,1013,549,86,28
38.28,1153,28,1056,563,1013,549,86,28
38.31,1154,13,1005,570,1014,548,83,29
38.31,1154,21,985,587,1014,548,83,29
38.31,1154,22,1046,518,1026,506,41,24
38.31,1154,23,1076,468,997,424,87,61
38.31,1154,24,1040,454,997,424,87,61
38.31,1154,25,983,448,997,424,87,61
38.31,1154,26,1060,613,1026,588,69,50
38.31,1154,27,996,558,1014,548,83,29
38.31,1154,28,1055,562,1014,548,83,29
38.34,1155,13,1005,570,1024,548,74,30
38.34,1155,21,985,587,1026,587,69,51
38.34,1155,22,1045,518,1023,504,45,28
38.34,1155,23,1076,468,997,424,87,60
38.34,1155,24,1040,454,997,424,87,60
38.34,1155,25,983,448,997,424,87,60
38.34,1155,26,1060,612,1026,587,69,51
38.34,1155,27,996,558,1023,504,45,28
38.34,1155,28,1061,563,1024,548,74,30
38.37,1156,13,1005,570,955,579,24,37
38.37,1156,21,967,597,955,579,24,37
38.37,1156,22,1044,514,1023,500,43,28
38.37,1156,23,1076,468,996,419,87,64
38.37,1156,24,1039,451,996,419,87,64
38.37,1156,25,983,448,996,419,87,64
38.37,1156,26,1072,609,1048,585,48,49
38.37,1156,27,996,558,955,579,24,37
38.37,1156,28,1064,559,1033,545,62,29
38.40,1157,13,1005,570,953,578,55,32
38.40,1157,21,980,594,953,578,55,32
38.40,1157,22,1045,511,1024,498,42,26
38.40,1157,23,1076,468,995,417,87,61
38.40,1157,24,1038,447,995,417,87,61
38.40,1157,25,983,448,995,417,87,61
38.40,1157,26,1082,606,1067,582,30,48
38.41,1157,27,996,558,953,578,55,32
38.41,1157,28,1067,557,1040,544,54,26
38.44,1158,13,1005,570,953,578,55,32
38.44,1158,21,980,594,953,578,55,32
38.44,1158,22,1045,511,1024,498,42,26
38.44,1158,23,1076,468,995,417,87,61
38.44,1158,24,1038,447,995,417,87,61
38.44,1158,25,983,448,995,417,87,61
38.44,1158,26,1082,606,1067,582,30,48
38.44,1158,27,996,558,953,578,55,32
38.44,1158,28,1067,557,1040,544,54,26
38.47,1159,13,1005,570,950,573,58,46
38.47,1159,21,979,596,950,573,58,46
38.47,1159,22,1045,511,1024,540,49,25
38.47,1159,23,1076,468,996,414,87,61
38.47,1159,24,1039,444,996,414,87,61
38.47,1159,25,983,448,996,414,87,61
38.47,1159,26,1085,599,1072,576,26,46
38.47,1159,27,996,558,950,573,58,46
38.47,1159,28,1048,552,1024,540,49,25
38.50,1160,13,1005,570,963,576,45,40
38.50,1160,21,985,596,963,576,45,40
38.50,1160,22,1045,511,1024,540,49,25
38.50,1160,23,1076,468,997,412,86,63
38.50,1160,24,1040,443,997,412,86,63
38.50,1160,25,983,448,997,412,86,63
38.50,1160,26,1092,597,1071,575,42,44
38.50,1160,27,996,558,963,576,45,40
38.50,1160,28,1048,552,1024,540,49,25
38.53,1161,13,1005,570,963,576,45,40
38.53,1161,21,985,596,963,576,45,40
38.53,1161,22,1045,511,1025,540,48,25
38.53,1161,23,1076,468,997,412,86,65
38.53,1161,24,1040,444,997,412,86,65
38.53,1161,25,983,448,997,412,86,65
38.53,1161,26,1092,597,1071,575,42,44
38.53,1161,27,996,558,963,576,45,40
38.53,1161,28,1049,552,1025,540,48,25
38.56,1162,13,1005,570,965,576,43,42
38.56,1162,21,986,597,965,576,43,42
38.56,1162,22,1045,511,1025,540,47,26
38.56,1162,23,1076,468,997,414,87,65
38.56,1162,24,1040,446,997,414,87,65
38.56,1162,25,983,448,997,414,87,65
38.56,1162,26,1092,598,1072,576,40,44
38.56,1162,27,996,558,965,576,43,42
38.56,1162,28,1048,553,1025,540,47,26
38.59,1163,13,1005,570,966,578,42,41
38.59,1163,21,987,598,966,578,42,41
38.59,1163,22,1045,511,1026,541,43,27
38.59,1163,23,1076,468,999,415,86,64
38.59,1163,24,1042,447,999,415,86,64
38.59,1163,25,983,448,999,415,86,64
38.59,1163,26,1092,600,1073,578,38,45
38.59,1163,27,996,558,966,578,42,41
38.59,1163,28,1047,554,1026,541,43,27
38.62,1164,21,990,602,970,581,40,43
38.62,1164,22,1045,511,1001,417,87,64
38.62,1164,23,1076,468,1001,417,87,64
38.62,1164,24,1044,449,1001,417,87,64
38.62,1164,25,983,448,1001,417,87,64
38.62,1164,26,1096,604,1081,581,30,46
38.62,1164,27,996,558,970,581,40,43
38.62,1164,28,1047,554,1081,581,30,46
38.66,1165,21,998,604,970,582,56,45
38.66,1165,22,1045,511,1002,419,87,65
38.66,1165,23,1076,468,1002,419,87,65
38.66,1165,24,1045,451,1002,419,87,65
38.66,1165,25,983,448,1002,419,87,65
38.66,1165,26,1097,608,1083,584,28,48
38.66,1165,27,996,558,970,582,56,45
38.66,1165,28,1047,554,970,582,56,45
38.69,1166,21,1000,604,974,583,52,43
38.69,1166,22,1045,511,1005,422,87,64
38.69,1166,23,1076,468,1005,422,87,64
38.69,1166,24,1048,454,1005,422,87,64
38.69,1166,25,983,448,1005,422,87,64
38.69,1166,26,1095,610,1085,588,21,45
38.69,1166,27,996,558,974,583,52,43
38.69,1166,28,1047,554,974,583,52,43
38.72,1167,21,999,604,973,583,53,43
38.72,1167,22,1045,511,1004,422,87,64
38.72,1167,23,1076,468,1004,422,87,64
38.72,1167,24,1047,454,1004,422,87,64
38.72,1167,25,983,448,1004,422,87,64
38.72,1167,26,1094,610,1084,587,21,47
38.72,1167,27,996,558,973,583,53,43
38.72,1167,28,1047,554,973,583,53,43
38.75,1168,21,1003,608,977,586,52,45
38.75,1168,22,1045,511,1009,425,89,64
38.75,1168,23,1076,468,1009,425,89,64
38.75,1168,24,1053,457,1009,425,89,64
38.75,1168,25,983,448,1009,425,89,64
38.75,1168,26,1094,610,977,586,52,45
38.75,1168,27,996,558,977,586,52,45
38.75,1168,28,1047,554,977,586,52,45
38.78,1169,21,1005,609,979,586,52,46
38.78,1169,22,1045,511,1009,423,92,65
38.78,1169,24,1055,455,1009,423,92,65
38.78,1169,25,983,448,1009,423,92,65
38.78,1169,26,1101,611,1088,587,26,48
38.78,1169,27,996,558,979,586,52,46
38.78,1169,28,1047,554,979,586,52,46
38.81,1170,21,1005,609,979,586,52,46
38.81,1170,22,1045,511,1009,423,92,65
38.81,1170,24,1055,455,1009,423,92,65
38.81,1170,25,983,448,1009,423,92,65
38.81,1170,26,1101,611,1088,587,26,48
38.81,1170,27,996,558,979,586,52,46
38.81,1170,28,1047,554,979,586,52,46
38.84,1171,21,1006,605,987,582,39,47
38.84,1171,22,1045,511,1016,418,89,63
38.84,1171,24,1060,449,1016,418,89,63
38.84,1171,25,983,448,1016,418,89,63
38.84,1171,26,1103,606,1080,578,46,57
38.84,1171,27,996,558,987,582,39,47
38.84,1171,28,1047,554,987,582,39,47
38.88,1172,21,1006,603,989,580,35,46
38.88,1172,22,1045,511,1051,542,45,29
38.88,1172,24,1062,447,1018,416,89,62
38.88,1172,25,983,448,1018,416,89,62
38.88,1172,26,1107,605,1081,577,52,56
38.88,1172,27,996,558,989,580,35,46
38.88,1172,28,1073,556,1051,542,45,29
38.91,1173,21,1006,603,989,580,35,46
38.91,1173,22,1045,511,1048,542,47,29
38.91,1173,24,1062,447,1018,416,89,63
38.91,1173,25,983,448,1018,416,89,63
38.91,1173,26,1105,604,1078,577,55,55
38.91,1173,27,996,558,989,580,35,46
38.91,1173,28,1071,556,1048,542,47,29
38.94,1174,21,1003,597,988,575,31,44
38.94,1174,22,1039,508,1006,496,67,24
38.94,1174,24,1065,441,1021,409,88,64
38.94,1174,25,983,448,1006,496,67,24
38.94,1174,26,1104,603,1082,576,45,54
38.94,1174,27,996,558,988,575,31,44
38.94,1174,28,1050,546,997,525,107,42
38.97,1175,21,998,594,980,572,37,44
38.97,1175,22,1047,506,1006,494,82,25
38.97,1175,24,1065,439,1021,407,89,64
38.97,1175,25,983,448,1021,407,89,64
38.97,1175,26,1104,602,1082,574,44,56
38.97,1175,27,996,558,980,572,37,44
38.97,1175,28,1063,550,1021,536,85,29
39.00,1176,21,998,594,980,572,37,44
39.00,1176,22,1047,506,1006,494,82,25
39.00,1176,24,1065,439,1021,407,89,64
39.00,1176,25,983,448,1021,407,89,64
39.00,1176,26,1104,602,1082,574,44,56
39.00,1176,28,1063,550,1021,536,85,29
39.03,1177,21,1003,591,982,569,42,44
39.03,1177,22,1057,504,1024,493,67,22
39.03,1177,24,1066,437,1021,407,90,61
39.03,1177,25,983,448,1021,407,90,61
39.03,1177,26,1102,600,1081,572,43,57
39.03,1177,28,1061,541,997,521,129,41
39.06,1178,21,1004,589,984,569,40,41
39.06,1178,22,1056,504,1024,493,65,22
39.06,1178,24,1065,437,1019,407,92,61
39.06,1178,25,983,448,1019,407,92,61
39.06,1178,26,1102,602,1082,573,41,58
39.06,1178,28,1051,540,996,520,110,41
39.10,1179,21,1000,588,978,568,44,41
39.10,1179,22,1056,504,1025,493,63,23
39.10,1179,24,1064,438,1018,408,93,60
39.10,1179,25,983,448,1018,408,93,60
39.10,1179,26,1103,603,1085,578,37,51
39.10,1179,28,1073,548,1042,535,63,26
39.13,1180,21,1001,589,982,569,39,40
39.13,1180,22,1054,503,1025,489,59,28
39.13,1180,24,1063,438,1016,408,94,61
39.13,1180,25,983,448,1016,408,94,61
39.13,1180,26,1102,603,1085,578,35,51
39.13,1180,28,1071,549,1043,536,57,26
39.16,1181,21,999,588,979,571,40,35
39.16,1181,22,1054,503,1041,537,60,27
39.16,1181,24,1061,439,1015,409,92,61
39.16,1181,25,983,448,1015,409,92,61
39.16,1181,26,1100,605,1083,580,35,51
39.16,1181,28,1071,550,1041,537,60,27
39.19,1182,21,999,588,979,571,40,35
39.19,1182,22,1054,503,1041,537,60,27
39.19,1182,24,1061,439,1015,409,92,61
39.19,1182,25,983,448,1015,409,92,61
39.19,1182,26,1100,605,1083,580,35,51
39.19,1182,28,1071,550,1041,537,60,27
39.22,1183,21,995,596,976,577,39,39
39.22,1183,22,1054,503,1034,542,84,29
39.22,1183,24,1056,444,1009,413,94,63
39.22,1183,25,983,448,1009,413,94,63
39.22,1183,26,1085,607,1056,579,59,57
39.22,1183,28,1076,556,1034,542,84,29
39.26,1184,21,992,603,974,581,37,45
39.26,1184,22,1054,503,1007,417,93,63
39.26,1184,24,1053,448,1007,417,93,63
39.26,1184,25,983,448,1007,417,93,63
39.26,1184,26,1085,610,1058,582,54,57
39.26,1184,28,1060,563,1031,552,58,23
39.29,1185,21,992,600,974,581,37,39
39.29,1185,22,1054,503,1007,417,92,63
39.29,1185,24,1053,448,1007,417,92,63
39.29,1185,26,1078,611,1044,583,68,56
39.29,1185,28,1060,563,1031,552,58,23
39.32,1186,21,986,613,968,598,37,31
39.32,1186,22,1054,503,1001,423,91,63
39.32,1186,24,1046,454,1001,423,91,63
39.32,1186,26,1080,618,1054,590,53,56
39.32,1186,28,1055,568,1028,554,55,28
39.35,1187,21,986,613,1025,557,57,27
39.35,1187,22,1054,503,998,424,91,63
39.35,1187,24,1043,455,998,424,91,63
39.35,1187,26,1077,619,1052,591,51,56
39.35,1187,28,1053,570,1025,557,57,27
39.38,1188,21,986,613,1025,557,57,27
39.38,1188,22,1054,503,998,424,91,63
39.38,1188,24,1043,455,998,424,91,63
39.38,1188,26,1077,619,1052,591,51,56
39.38,1188,28,1053,570,1025,557,57,27
39.41,1189,21,979,616,959,598,40,36
39.41,1189,22,1054,503,992,424,92,63
39.41,1189,24,1038,455,992,424,92,63
39.41,1189,26,1069,623,1040,594,59,58
39.41,1189,28,1056,565,1015,549,83,33
39.44,1190,21,979,616,1004,549,93,34
39.44,1190,22,1054,503,990,422,91,62
39.44,1190,24,1035,453,990,422,91,62
39.44,1190,26,1067,622,1038,593,59,59
39.44,1190,28,1050,566,1004,549,93,34
39.44,1190,29,966,454,957,430,19,48
39.47,1191,21,973,612,957,591,32,42
39.47,1191,22,1054,503,990,422,91,62
39.47,1191,24,1035,453,990,422,91,62
39.47,1191,26,1066,622,1036,594,61,57
39.47,1191,28,1050,566,1004,550,93,33
39.47,1191,29,966,455,957,431,18,48
39.47,1191,30,1104,471,1092,451,24,41
39.50,1192,21,973,612,992,546,104,34
39.50,1192,22,1024,518,993,507,63,22
39.50,1192,24,1032,447,987,416,91,63
39.51,1192,26,1060,616,1025,588,71,56
